type,org_uuid,went_public_on,share_price_usd,valuation_price_usd,money_raised_usd
ipo,8550c49d-14c3-456d-9299-60d1833a5f40,1949-01-01,0.0,0.0,0.0
ipo,37af8d3b-af4e-4e34-9075-c68c6a1b0705,2006-08-10,0.0,0.0,0.0
ipo,eecfc638-4273-4d10-826b-14f2b8ae7b5e,2016-08-04,0.0,0.0,0.0
ipo,7de314b7-cdac-42aa-be6c-c7dedcc831f8,2018-11-09,0.0,0.0,0.0
ipo,fadc3544-cfd0-4303-8341-0be8196c26d2,2016-02-15,0.0,0.0,0.0
ipo,a5b66251-87e1-4261-97f2-dbd3a8c8146e,2017-04-10,0.0,0.0,0.0
ipo,a87fb67f-e8e1-4380-804a-cf058b4eef1a,2016-10-18,0.0,0.0,0.0
ipo,00d71fff-b55e-4c1b-9a1d-92dc726a4c43,2016-04-19,0.0,0.0,0.0
ipo,02dd7a03-0992-4fd3-9e1e-435bf337a48c,2015-11-27,0.0,0.0,0.0
ipo,2d9ae890-a050-46d2-aabe-178f038aa3be,2017-08-18,0.0,0.0,0.0
ipo,ee4cfd8f-3cc5-47e5-9244-e64002af62b6,2015-05-25,0.0,0.0,0.0
ipo,d1855e4b-d4f4-49c3-908a-07d1042628ed,2016-05-18,0.0,0.0,0.0
ipo,ebf82faf-81b5-4b6f-ad72-a9e6ef147264,2017-08-09,0.0,0.0,0.0
ipo,0607d477-3641-4e85-a3ef-fd502e5e7728,2017-02-16,0.0,0.0,0.0
ipo,3ab75b3d-7979-4f24-8777-579931549ac4,2015-07-28,0.0,0.0,0.0
ipo,37cfd21e-59a3-48d7-97b0-dd98d704cf7d,2017-08-15,0.0,0.0,0.0
ipo,97c79925-35bc-4c6c-9c91-1b68809ae121,2015-12-24,0.0,0.0,0.0
ipo,1bc0f622-81ce-43ef-a8c7-d374bb2fc576,2016-04-13,0.0,0.0,0.0
ipo,a094409b-0390-4b4a-977e-e82dd2f04f1c,2009-01-28,0.0,0.0,0.0
ipo,012d1fa8-bdb8-4415-bbfa-0f5de67044ff,2002-04-02,0.0,0.0,0.0
ipo,5c1e8dda-ea7c-4e09-86f4-5420cc93c8fa,2009-09-15,0.0,0.0,0.0
ipo,350f149a-904f-4a42-bfd3-8f02d8bedb9f,2018-09-07,0.0,0.0,0.0
ipo,a9547cad-3899-42f8-b27f-9349f85c7934,1999-09-28,0.0,0.0,0.0
ipo,5733b542-ffa1-44bb-ab2c-a0de7dd50e54,2003-12-05,0.0,0.0,0.0
ipo,b4e21966-6c13-4148-82e6-fbe660df3a8d,2018-07-06,0.0,0.0,0.0
ipo,dd3eb7e9-dcc3-4d43-b9fa-8aeed50d12e8,2015-06-16,0.0,0.0,0.0
ipo,ab869ecf-48da-48cd-8b36-9a12317d7def,2012-01-01,0.0,0.0,0.0
ipo,30fa103b-2a75-4e09-9e3e-f4cac5c43249,2014-05-16,0.0,0.0,0.0
ipo,5fbb4e81-9d2e-681c-a45b-8c5e3003ae9d,2020-06-28,63.32,0.0,0.0
ipo,a96cd555-0b41-4174-a24d-b368c81d058f,2017-11-15,0.0,0.0,0.0
ipo,c5fda600-96e3-3a3d-4e1a-112e994a5f9b,2020-06-25,20.0,2000000000.0,350000000.0
ipo,e8ad9bb4-1855-4a6e-9c10-f5d088ace276,2020-06-25,17.0,550800000.0,212500000.0
ipo,24c7f7c1-ec8f-498d-bdb0-4cd8f7939e9b,2020-06-25,16.0,7664400000.0,800000000.0
ipo,56840da2-b2f0-fb9b-8bc9-6a91f272b60e,2020-06-25,17.0,708000000.0,212500000.0
ipo,f7ce22d7-8541-8277-fda2-a7663adec95d,2020-06-26,5.23,441400000.0,100750000.0
ipo,af1f12c2-9730-49c4-826e-3309e641780e,2019-03-26,0.0,0.0,150000000.0
ipo,451548fd-8b9e-41b3-acb1-8e91fbe57e3c,2011-07-15,0.0,0.0,106295187.0
ipo,8286ffcf-31ff-4872-8a84-eb46bf29fccc,2018-08-21,0.0,0.0,0.0
ipo,d58f9e36-01d9-48e2-8676-ca63f8f0b461,2016-12-16,0.0,0.0,0.0
ipo,d244e459-14f3-488b-a51c-e5755bd595c6,2015-10-26,0.0,0.0,0.0
ipo,d84f3b2b-84bf-4fb8-a0c8-04df69bbef0d,2016-04-15,0.0,0.0,0.0
ipo,e6f952ef-0db9-4780-be10-abc6dc9d19ba,2016-08-01,0.0,0.0,0.0
ipo,acfe3fb9-0715-487a-99ef-c6628133bd31,2005-09-30,0.0,0.0,0.0
ipo,eac0d8c2-cee4-4111-bf27-d6d9e9a41e92,2016-05-19,0.0,0.0,0.0
ipo,a4347e8a-999a-4b11-93ea-86392157a41b,2017-12-01,0.0,0.0,0.0
ipo,55de213c-1368-4f53-bd61-324382016223,2016-04-18,0.0,0.0,0.0
ipo,824f539d-1acc-4fea-97af-e810e23035e3,2015-01-23,0.0,0.0,0.0
ipo,339fa413-0e3c-4221-81bc-76746b6e20eb,2005-08-03,0.0,0.0,0.0
ipo,28065bd5-6495-4e92-8f72-bc2d1bcdb786,2016-08-09,0.0,0.0,0.0
ipo,3eb0ee4a-69ad-5458-065e-f7d947201120,1993-01-01,0.0,0.0,0.0
ipo,5a6b7df1-90cc-432a-a0b0-07a6ee6fae3b,2016-01-13,0.0,0.0,0.0
ipo,20bc6299-1583-4f5a-b6c9-5026c662f125,2014-08-18,0.0,0.0,0.0
ipo,b52432c9-757a-4afa-af42-576730c44ebf,2017-05-02,0.0,0.0,0.0
ipo,339c0a96-8b72-44f6-a693-f6511cda1404,2013-02-05,0.0,0.0,95134419.0
ipo,0edf72c0-4b8b-4d0a-9bcf-49a3c631d5b4,1995-09-08,0.0,0.0,0.0
ipo,21d7c62d-b42d-425b-aea5-a19d7939b3c4,2000-01-12,0.0,0.0,0.0
ipo,9e5a0dae-a5c9-4c85-a3c7-eb0d77a6073f,2016-10-20,0.0,0.0,0.0
ipo,cc088ff7-9a5b-4437-8375-cd673b5bbaf8,2009-11-13,0.0,0.0,0.0
ipo,d65a30ea-dff5-aac3-385c-0348dfa35e5c,2020-06-30,22.0,9047610000.0,1722600000.0
ipo,39e75812-13f0-0d48-4c04-ee6fa6f0bec1,1994-11-04,0.0,0.0,0.0
ipo,c39304b0-2e3c-4f7f-af04-33f28eaa03fc,2015-04-16,0.0,0.0,0.0
ipo,68f812af-1b88-4bb7-bc79-ca7e0745e553,2016-11-11,0.0,0.0,0.0
ipo,bfbb78b3-235c-46de-aca5-9efc0145b368,2016-02-02,0.0,0.0,0.0
ipo,0c5c9ba3-fd85-4202-8243-3fb3d35c85c4,2017-09-22,0.0,0.0,0.0
ipo,1ebaa59b-7035-75d2-316d-e7b35b8a82ed,2020-07-02,29.0,1600000000.0,319000000.0
ipo,7324eb6a-8474-3518-f2ad-0db92eef8f37,2020-06-30,16.0,0.0,69000000.0
ipo,bcadeafd-834b-2c1e-8761-660217e92fd6,2016-10-31,0.0,0.0,0.0
ipo,a2c911ec-44d2-49f6-855a-01421ec1ca1f,2018-03-02,0.0,0.0,0.0
ipo,9e47a997-b47a-4acf-9dd0-50d4d82b3d56,2015-12-31,0.0,0.0,0.0
ipo,8a07c51b-2024-45f4-bf1b-f139c7001545,2016-08-09,0.0,0.0,0.0
ipo,fbeaf1d3-da0a-4a7f-bbdd-5fa90d87956f,2000-12-11,0.0,0.0,0.0
ipo,0e14df76-4e6d-d439-7731-90e49f7682f0,2020-07-02,22.0,1200000000.0,220000000.0
ipo,553dd29f-91f9-4c49-9741-26017682b946,2015-02-10,0.0,0.0,0.0
ipo,3cfa6299-d9b2-4fc4-b686-6b19eccd36fb,2015-09-14,0.0,0.0,0.0
ipo,bbc37f94-b306-4877-a155-f98cc68dc779,2013-07-05,0.0,0.0,313759236.0
ipo,a4ce2727-5181-4ea7-8f58-52c159fc9965,2017-04-25,0.0,0.0,0.0
ipo,76ba3004-e02b-4d6d-afff-6b98822f36f1,2015-03-10,0.0,0.0,0.0
ipo,cca20ed8-2952-4da4-acbf-91e78501f292,2002-07-03,0.0,0.0,0.0
ipo,0b4ea55d-63b4-4059-8350-5cc654c0d6ba,2015-12-29,0.0,0.0,0.0
ipo,5a6b4c2c-7d83-465b-8ae2-40c71ea2f71b,2018-03-01,0.0,0.0,0.0
ipo,e404dad6-32f6-4c8b-9ca0-6e5fff7b9b87,2016-04-12,0.0,0.0,0.0
ipo,8e888491-c76a-4902-b12a-9c19191581a5,2016-08-04,0.0,0.0,0.0
ipo,f2515a6b-9c3b-45b1-8805-5f8a7541d1f9,2015-01-23,0.0,0.0,0.0
ipo,e1f4a602-fc73-418a-a654-f33fd4dd81cc,2010-08-27,0.0,0.0,0.0
ipo,85ea82a4-322a-4af0-bfad-08093a67ef6c,2016-11-10,0.0,0.0,0.0
ipo,a0241762-282d-45bb-bd4e-58b107ad7600,2017-03-30,0.0,0.0,0.0
ipo,52262cce-44ab-4cc4-89b7-7df3c6abfa6a,2017-03-08,0.0,0.0,0.0
ipo,8e8d6de3-1c87-4fd7-b663-f7c3417691ef,2016-08-11,0.0,0.0,0.0
ipo,33b9fb60-9c03-497c-b8f6-b4a7da22d666,2018-08-14,0.0,0.0,0.0
ipo,43b95829-f5e8-4f1b-bf68-5b4f45b7f9ac,2017-09-13,0.0,0.0,0.0
ipo,89ca0373-13b8-41e6-a9fc-3d8bb3772bc1,2006-12-18,0.0,0.0,0.0
ipo,980e28c3-03c2-41ef-9461-95bc328bc76e,2015-09-29,0.0,0.0,0.0
ipo,d59015d2-abe3-41a7-a7a4-581932fa276f,2015-10-09,0.0,0.0,0.0
ipo,f06998c2-5758-42f9-b6ea-3fb2f7a85d61,2007-06-07,0.0,0.0,0.0
ipo,2c04773b-7025-4ce7-873f-0f891078d704,2017-12-11,0.0,0.0,0.0
ipo,ab2e4de9-1476-4b94-aad5-57a779d1f8b6,2017-08-10,0.0,0.0,0.0
ipo,ac04d704-6041-4b64-b965-4a8d95058ab8,2015-02-17,0.0,0.0,0.0
ipo,a8e6abe1-465b-43a2-bb0e-ea3bd45598b1,2019-09-09,0.0,0.0,0.0
ipo,5adefb5c-fb09-4e05-98a2-85b1aeb4a542,2016-08-03,0.0,0.0,0.0
ipo,d6432c2f-7edf-47a1-b53a-cf8738ad64aa,2016-01-20,0.0,0.0,0.0
ipo,5a5f1a90-e75a-51a1-b1b4-3cb9758211d6,2000-03-09,0.0,0.0,0.0
ipo,0fdda81b-e24d-4276-93de-08e9edc9b8d2,2017-08-28,0.0,0.0,0.0
ipo,e6e7c2f9-9a10-4ae8-a0af-8164821daf89,2017-04-13,0.0,0.0,0.0
ipo,cf92c427-5982-47c8-90e8-91e8f9153bac,2017-10-01,0.0,0.0,0.0
ipo,c6495d8b-57dc-4d66-985a-1bb54fbc3fb7,2018-02-08,0.0,0.0,0.0
ipo,b70c4877-1f7d-4c7b-9b6d-b66da0074ae8,2015-12-04,0.0,0.0,0.0
ipo,99ff7d0e-7205-4d05-ab3d-fd97457fb91a,2017-06-14,0.0,0.0,0.0
ipo,06f312c7-7459-4750-bfd1-6d94f096b7c4,2016-05-20,0.0,0.0,0.0
ipo,82aac661-288a-49e4-8bee-39cca5db4146,2016-03-16,0.0,0.0,0.0
ipo,2bc83a81-a70c-4502-ac04-23b88644d1c1,2017-12-18,0.0,0.0,0.0
ipo,95ec408a-c093-4d9d-88d3-29441752139a,2017-08-04,0.0,0.0,0.0
ipo,29b568e5-bc35-4cdb-9abe-f57b65a7f86d,2015-06-29,0.0,0.0,0.0
ipo,7b07d6b8-3b95-4c0b-91e6-7697cfb36443,2017-03-06,0.0,0.0,0.0
ipo,3056876e-aaa4-4991-9733-c2a5c5fff0b1,2015-11-13,0.0,0.0,0.0
ipo,328140b9-1cd0-407a-b14a-c073d54de2c4,2016-08-18,0.0,0.0,0.0
ipo,78049f9a-aa6f-406d-bd83-ac653418bdb2,2020-06-30,0.0,0.0,0.0
ipo,37be5f16-01c3-4bbe-beed-d29812953244,2020-05-25,0.2,15000000.0,3602070.0
ipo,7c52a9bb-6545-43eb-9ac5-c30b3604ba06,2016-08-04,0.0,0.0,0.0
ipo,22d13ada-7fb9-4174-9dda-272821cdf6b7,2014-01-24,0.0,0.0,0.0
ipo,797b7fad-ffc9-411b-82b9-dd6877f07ee9,2008-12-19,0.0,0.0,0.0
ipo,90153178-d2cc-5adb-4c33-b3944d12f0a7,2017-11-21,0.0,0.0,0.0
ipo,eeaa4e03-b3cd-487f-8900-31f36e050582,2000-10-31,0.0,0.0,0.0
ipo,7830f0ba-5c8c-9494-c121-542f4d05eee4,2020-06-29,0.0,0.0,0.0
ipo,0b7ac367-a47c-42df-babc-8aa6eae79741,2016-08-26,0.0,0.0,0.0
ipo,4f9cc898-307b-4404-ac39-5575d850f185,2009-11-25,0.0,0.0,0.0
ipo,8fdec61c-4633-4b10-bc3d-b9a314d657ae,2016-04-25,0.0,0.0,0.0
ipo,9bb9c8c9-0606-4665-99cf-c79deb6fab18,2015-01-29,0.0,0.0,0.0
ipo,792f331c-a6a8-438e-98a3-730b93b3ef94,2015-12-09,0.0,0.0,0.0
ipo,f6758722-8234-85f3-769a-7dc23e6aee09,2015-03-02,0.0,0.0,0.0
ipo,42540aec-5808-497e-b32b-53a7d2e21151,2016-10-28,0.0,0.0,0.0
ipo,55b46bb8-87ab-4018-9234-d6a0e64907f2,2020-07-01,9.32,566655000.0,7000000.0
ipo,8fc5e7a8-3d5c-45d2-a5d2-4fe2cc2b73e0,2016-08-16,0.0,0.0,0.0
ipo,640f65da-1413-46da-b534-ed5dd626d46b,2016-09-26,0.0,0.0,0.0
ipo,9d5fc6f0-2695-4536-b916-256e6686a4b1,2016-12-05,0.0,0.0,0.0
ipo,22477c40-89e9-4a4c-9294-86068722bc13,2016-03-08,0.0,0.0,0.0
ipo,d3ea8d7b-3f1e-4e0d-83e4-c529ca93e5c1,2014-08-19,0.0,0.0,0.0
ipo,168c7979-5d3c-4625-8ec8-b437b25e530b,2016-04-11,0.0,0.0,0.0
ipo,9cd2b2a7-07b6-4ff7-8371-b7b5f18df1ac,2016-08-15,0.0,0.0,0.0
ipo,7f2c9abe-31bd-46de-a9f4-3aa237d16441,2016-08-03,0.0,0.0,0.0
ipo,edaab235-f5fd-47c4-820c-fcd7df73c589,2009-09-09,0.0,0.0,0.0
ipo,e86fb0af-a9c4-46b9-908c-353759dadb8a,2020-07-08,16.0,0.0,84800000.0
ipo,0ed2acc1-9710-4746-ba5d-bd910c031101,2020-05-19,0.0,0.0,0.0
ipo,615f3b6e-f97c-449b-b7c8-b66b0b55dc6c,2016-12-15,0.0,0.0,0.0
ipo,6bb26385-8ae5-48e8-b501-3b3465c3b13c,2014-08-05,0.0,0.0,0.0
ipo,62791113-4cbc-4c36-8aba-f9cdea8138c0,2015-07-24,0.0,0.0,0.0
ipo,264d5306-ea85-4191-a535-559dca29beff,2016-03-23,0.0,0.0,0.0
ipo,8c97be2e-ff5e-4510-9f34-cf4b110c08a3,2015-12-30,0.0,0.0,0.0
ipo,0d43173f-a940-4b48-9c9e-f1ff4471a7b3,2016-11-16,0.0,0.0,0.0
ipo,85bf414c-14b7-478d-bb61-049f27c7839b,2015-02-16,0.0,0.0,6273804.0
ipo,a6507627-ef2d-4c7d-ad1c-06bce6445cd8,2015-01-26,0.0,0.0,0.0
ipo,a1237048-179d-4675-a0e5-8e2da1e76358,2016-05-21,0.0,0.0,0.0
ipo,fb1a7c80-5717-49e1-9ffa-5f9d0ea00c67,2020-05-21,0.5,36000000.0,0.0
ipo,fd9834be-03f4-4862-b0b6-d013a84043d0,2017-08-07,0.0,0.0,0.0
ipo,1c9b8998-4877-44e1-94f7-7cb5621f7599,1997-08-12,0.0,0.0,0.0
ipo,f68115c1-fdfc-4c15-8c80-6cdd3959a69a,1995-08-18,0.0,0.0,0.0
ipo,62b8a1e9-c04c-49c3-8c3b-c17205935914,2016-11-30,0.0,0.0,0.0
ipo,709dd8a3-7e84-41c7-89f9-95c8ee5dfd6b,2018-01-12,24.0,0.0,480000000.0
ipo,12c150e7-4f7c-47a1-9710-0b5d90f53fef,2005-02-01,0.0,0.0,0.0
ipo,192f5b26-54f1-4f81-8ac6-e78276eff995,2007-09-03,0.0,0.0,0.0
ipo,3b2fca9d-dc87-4455-b250-c070223af574,2014-05-30,0.0,0.0,0.0
ipo,90f2e556-1f4a-46a1-bf30-756755b7a7aa,2005-07-28,0.0,0.0,0.0
ipo,76a31f18-b975-40c3-968a-a6878ab8241f,1985-12-13,0.0,0.0,0.0
ipo,85d7d83e-52ef-409a-a15d-c19b9cec2b4d,1986-09-12,0.0,0.0,0.0
ipo,4f68bd23-09bf-48fc-a18b-648edfbc7db7,1998-12-24,0.0,0.0,0.0
ipo,de5f9d78-3754-435e-9325-8fdba59edfb4,1996-06-27,0.0,0.0,0.0
ipo,3345fe91-d14f-4f2e-bd7c-5d6cc3f672d3,2010-12-06,0.0,0.0,0.0
ipo,877a0458-2fb7-4167-a5f5-b0847591e72a,2014-08-06,0.0,0.0,0.0
ipo,3d912029-45c2-41e8-b1c4-7dd2190f43ee,2016-08-01,0.0,0.0,0.0
ipo,e96f7ca8-058e-42f4-9eb5-1bb57c8c5309,2014-01-24,0.0,0.0,0.0
ipo,8fd48b49-69cd-5e69-b85f-976f9cf6c643,1998-11-25,0.0,0.0,0.0
ipo,22fa739c-93a9-4cef-9e56-a3c6aea1618c,2014-07-09,0.0,0.0,0.0
ipo,bad267c2-75e2-46b2-8725-da6508b798ed,2015-02-17,0.0,0.0,0.0
ipo,2535aa50-6b0d-403c-a749-2adf671b5065,2016-01-13,0.0,0.0,0.0
ipo,7eec85c2-529e-4a79-a3ec-9e1bbe4650dc,2014-08-29,0.0,0.0,0.0
ipo,99b60439-1508-412c-b93d-50f4a5fd2d90,2010-04-13,0.0,0.0,132575558.0
ipo,8b342b60-4d7f-4755-a3a6-4a742ff0664d,2017-02-10,0.0,0.0,0.0
ipo,7c397c85-5893-495c-b245-5c4e859a90d2,2018-04-20,0.0,0.0,0.0
ipo,3d8aee47-f907-41ba-8ecb-4587cd915b71,2014-08-05,0.0,0.0,0.0
ipo,1ce7bfa3-b515-4d1c-bf86-5e778293b837,2015-07-22,0.0,0.0,0.0
ipo,f7b42174-15ad-4c50-a981-fd1a9617d4e6,2015-07-21,0.0,0.0,0.0
ipo,3f042253-0af4-4048-a562-91dacd514d07,2015-12-18,0.0,0.0,0.0
ipo,ac55f127-ef25-4d18-99fd-e8182edab99d,2015-03-10,0.0,0.0,0.0
ipo,2e669c36-2e2a-4531-8b6f-529951292ed2,2015-08-10,0.0,0.0,0.0
ipo,7ade8738-b221-4ea4-aeea-4c2d2e618bad,2014-01-24,0.0,0.0,0.0
ipo,68b590a4-804f-4386-9649-fbd9eaa1a7b4,2017-08-01,0.0,0.0,0.0
ipo,9818f95d-12e9-44a4-a674-69a9ca36ae6f,2018-08-29,0.0,0.0,0.0
ipo,ec73885e-506b-4b1b-9737-30c9f2e24efe,2014-01-24,0.0,0.0,0.0
ipo,6a4896d4-59c8-47ae-b0be-d3927fbf2625,2016-06-29,0.0,0.0,0.0
ipo,a19bf8d9-3bd5-4a4b-81d8-a6e53b35cfa0,2020-05-26,0.0,0.0,0.0
ipo,d1436723-443f-4ce1-9455-8e4a55cb4b6b,2020-08-24,0.0,0.0,0.0
ipo,8c677da8-8b5b-47ac-8a0d-78f0f4c24b9a,2015-09-14,0.0,0.0,0.0
ipo,66d096e6-2732-4c9e-a0bb-8a05609bdf29,2010-11-18,0.0,0.0,0.0
ipo,765aac37-70d5-4973-9be1-d2abe71176d6,2014-12-12,0.0,0.0,0.0
ipo,cb5e158b-dfa4-4323-8c3e-b4217f846174,2016-08-12,0.0,0.0,0.0
ipo,e86e6b17-1aa3-4682-a77c-df83fb534f39,2016-10-26,0.0,0.0,0.0
ipo,1f02edc8-bd1b-4956-b1e4-029596d4b51b,2017-08-11,0.0,0.0,0.0
ipo,ad486306-8b0d-4f8e-aaa6-996ffbc4c62d,2014-01-24,0.0,0.0,0.0
ipo,105325e9-2b3a-0e11-078f-8d3f2b04d304,2020-07-13,31.0,2777600000.0,250000000.0
ipo,aaecb1ed-f50e-ca79-6f45-22069a6f97da,2020-07-10,14.4,549500000.0,107700000.0
ipo,4ca28e3b-948d-4be7-8499-54fbc144f8eb,2020-07-10,18.0,547600000.0,252000000.0
ipo,0e457bab-6ece-077d-445f-93d757fd68d2,2020-07-09,16.0,988800000.0,224000000.0
ipo,c77495c1-57f4-42e6-b91b-8791eebfbbb2,2020-07-10,10.0,51800000.0,33000000.0
ipo,62dd3b6c-13fc-4e01-9713-0c2c9f5f73a1,2016-12-16,0.0,0.0,0.0
ipo,61c1f603-d7c0-42f3-b57a-38f058014120,2017-10-16,0.0,0.0,133725889.0
ipo,ec907a10-84ab-426f-8ef4-6e369e96bb5a,2017-07-04,0.0,0.0,0.0
ipo,95ab18cb-9939-4049-8424-8d1277094064,2016-01-04,0.0,0.0,14094110.0
ipo,e7d77cb2-41f1-4eb0-90ae-0e7ecadef1ca,2016-05-27,0.0,0.0,0.0
ipo,aa4132fd-2dcb-4013-95f5-d9b22571ea04,2015-11-12,0.0,0.0,0.0
ipo,adc6bf6e-96c9-3968-82b4-c733c994c391,2016-12-02,0.0,0.0,0.0
ipo,19c954c6-634a-391e-2cf2-d0a922eea691,2020-07-14,21.0,6581400000.0,913500000.0
ipo,fc9cb715-bf67-46bc-904b-fa87048eb460,2018-12-17,0.0,0.0,0.0
ipo,448cea41-2572-426b-86fa-a339076c29d2,1998-04-20,0.0,0.0,0.0
ipo,8b8af7f8-bc2e-4dab-92e2-730904e7a6a8,2016-07-04,0.0,0.0,0.0
ipo,7d8507dc-51b5-4e0e-b2b5-90c9392e92f1,2003-04-16,0.0,0.0,0.0
ipo,140ee2be-c9b4-40e0-8c73-31d55a22c386,2016-01-18,0.0,0.0,0.0
ipo,27d73d38-a8c8-494d-9b23-5b835a21a17e,2017-09-28,0.0,0.0,0.0
ipo,1984430c-c234-45b9-b218-222e17dde03b,2016-06-16,0.0,0.0,0.0
ipo,1535936d-f46f-43e1-ba26-e833e019ec0d,2016-11-11,0.0,0.0,0.0
ipo,7163a23b-f605-42f3-860f-09e077f76c7c,2016-08-09,0.0,0.0,0.0
ipo,a2105374-2b4a-4ef6-8d4d-157a34d8c953,2016-06-09,0.0,0.0,0.0
ipo,fbe1c9ae-9abf-43b4-857a-ed9a93ea5366,2013-01-18,0.0,0.0,0.0
ipo,0f599353-6046-42b7-ac93-7edc509036b1,2010-02-25,0.0,0.0,0.0
ipo,3b0188f9-b081-47c3-84f0-cd7dcca856c0,1999-03-29,0.0,0.0,0.0
ipo,0d26d349-9e7f-492a-b174-f6448602b63f,2010-10-15,0.0,0.0,0.0
ipo,624d8149-e823-4c5c-9c14-ccc5c6d612a0,2018-07-25,0.0,0.0,0.0
ipo,f0d99582-57bc-4da0-b1bf-5c8c67d1f52f,2013-12-30,0.0,0.0,0.0
ipo,3717dd3a-7433-4a86-861f-74d69fe0a11c,2010-09-27,0.0,0.0,0.0
ipo,26d341fb-6ef3-489a-b8b8-d0a8193cc3cf,2014-12-29,0.0,0.0,0.0
ipo,f36c1ff0-8919-4cd8-9b3f-01bde5adef21,2019-09-25,0.0,0.0,0.0
ipo,042e2729-3a6d-4b97-beb5-abd47c3143bb,2003-01-16,0.0,0.0,0.0
ipo,a68cb98e-4715-43de-9675-d5f875069733,2011-02-17,0.0,0.0,0.0
ipo,b9ea81d4-11ec-450f-b334-3ccedd3decb2,2007-08-01,0.0,0.0,0.0
ipo,ff013b48-9a0d-44b5-9ef6-7d7c3a8a67a9,2011-10-21,0.0,0.0,0.0
ipo,8d1b5bfa-9549-425e-935c-eb5ae0aa1a83,2019-08-02,0.0,0.0,0.0
ipo,a3286de6-4e06-46ef-a35b-d6992305582e,2017-02-27,0.0,0.0,0.0
ipo,0e8fa3ea-84a7-4918-ac9f-f8a6b11b0da3,2003-08-28,0.0,0.0,0.0
ipo,f1105781-b9d4-4a6d-b59b-c93ab7ab2136,2014-01-22,0.0,0.0,0.0
ipo,29de4b7c-63a3-4fb9-af13-4977cfb54aad,1996-09-20,0.0,0.0,0.0
ipo,3ac3e79a-a6c0-4345-ae4c-9eb2067115da,2000-01-07,0.0,0.0,0.0
ipo,8539376a-c258-4fb6-ad91-aed8ace6885c,2000-01-07,0.0,0.0,0.0
ipo,03808913-c060-44be-bacf-fefa3ee6014d,1970-02-01,0.0,0.0,0.0
ipo,e89368f8-0267-4eee-a82c-abaa1952aa34,2013-10-18,0.0,0.0,0.0
ipo,1544b7d0-f83b-45f9-b9b8-721b26273f77,2014-10-10,0.0,0.0,0.0
ipo,931e04da-eaec-46e3-a63d-75685dbe074c,2001-01-22,0.0,0.0,0.0
ipo,9d2d27fb-9b6d-44f1-b7a5-f7fbda1b3e33,2013-03-05,0.0,0.0,0.0
ipo,4ceee5f5-04c5-479e-9b88-fe8b286dbd42,2015-05-14,0.0,0.0,0.0
ipo,8461cbbd-9d2b-445b-a347-f2bb24643ce3,2007-01-29,0.0,0.0,0.0
ipo,50e23d00-31a2-427f-8623-fdf2d309525a,2005-08-21,0.0,0.0,0.0
ipo,32a3efc6-5c26-414f-8873-d256a37780af,1996-04-04,0.0,0.0,0.0
ipo,36f919c5-b314-4bf8-8246-531370142381,2014-09-22,0.0,0.0,0.0
ipo,6e2bae82-e155-4134-8884-91d386d83169,2007-04-01,0.0,0.0,0.0
ipo,5682db2e-4dc9-486b-8561-037a770a2665,2010-07-14,0.0,0.0,0.0
ipo,ff9fc160-29e4-45b6-b5fb-77590ee9e349,2010-10-15,0.0,0.0,0.0
ipo,fc2c7072-ca8d-4511-a969-4e1a0fdec534,1985-04-28,0.0,0.0,0.0
ipo,23aa0331-f804-46d9-ae98-14c8b91dc0ed,2002-07-03,0.0,0.0,0.0
ipo,9f650edb-9e25-4722-ba4e-6fe5e312b701,2012-06-29,0.0,0.0,0.0
ipo,63a52b08-8636-4446-a7ee-d64cc13765bf,2012-05-14,0.0,0.0,0.0
ipo,b621302f-5ff7-43fe-a2a5-713a2107b12b,2021-03-21,0.0,0.0,0.0
ipo,243eb797-7e96-4547-a22e-e04fdfe1fa7b,2014-12-05,0.0,0.0,0.0
ipo,444742f9-f5ee-478a-b309-c79c0f087977,2019-06-28,0.0,0.0,0.0
ipo,ce5fc834-09c4-4d1d-8403-51c61f8cd00b,2008-05-23,0.0,0.0,0.0
ipo,d5b59851-947e-4f48-905f-d2d5c3439fb7,2000-05-05,0.0,0.0,0.0
ipo,40ddcf72-16ac-4065-9de2-877e420cebbe,2008-05-09,0.0,0.0,0.0
ipo,babb62e3-7416-458c-9e27-a1ab79b2028c,2008-01-25,0.0,0.0,0.0
ipo,5f73e4dc-7579-493d-96f9-2140b3aeecb3,2014-08-08,0.0,0.0,0.0
ipo,9d350c4a-e2de-4933-b9cd-9372446f0b82,1980-07-11,0.0,0.0,0.0
ipo,52f6ebc8-170d-42c2-81dc-48fc8bdaf291,2004-04-02,0.0,0.0,0.0
ipo,8d703b84-d72d-45e2-9beb-5ccbe3555d63,2005-10-19,0.0,0.0,0.0
ipo,fe7db3ee-46ec-428a-9025-7ba1b9fdad53,2000-11-15,0.0,0.0,0.0
ipo,ac8de1df-b8a6-4f8e-9c88-cc8796a26b1b,2015-07-03,0.0,0.0,0.0
ipo,7018a52a-5859-4702-bba0-49c786ef872b,1990-01-01,0.0,0.0,0.0
ipo,762e63fe-e16b-49a0-a764-29e40769de88,2000-03-27,0.0,0.0,0.0
ipo,dfeed1ff-00de-4bcd-a610-c88ed269738f,2010-06-01,0.0,0.0,0.0
ipo,6becae0c-73af-49cc-9066-6469e62db9cf,2008-06-01,0.0,0.0,0.0
