org_uuid,org_name,type,parent_uuid,parent_name
0cfe16a5-8942-4426-9ed7-c1a006ad69da,Complete Basement Systems,organization,3b18f9ce-3806-49a7-8497-380805e8b1a1,Groundworks Companies
abb5be8f-aaae-411b-a444-7d094ac54b10,Techcrub,organization,90986c30-0ba5-fe32-d5a2-98c9b062435f,Krafty Sprouts Media
a7e6c765-105a-447f-b9be-db4e9155e9a5,3D RENDERING SERVICES,organization,25758661-0a54-47cf-9a83-88123a9351b0,Supreme Suppoers Pty Ltd
94695fe1-8acc-4256-9632-22cc73a984cf,UnityPoint Health Ventures,organization,6474768e-1ae0-90b7-736a-64cd4315fb65,UnityPoint Health
cb4cab6d-6cd5-4fea-af74-01dee6defa9e,BuyMyBiz,organization,41b44d67-7370-4918-a391-e44f3cd4d350,Vexus
c60eaf45-5a16-45a5-9b6c-dc145b17a24f,Credit Suisse Entrepreneur Capital,organization,2a5902e2-8ba2-6f02-6b05-6b6e96091d79,Credit Suisse
47d162c4-af1f-4578-9418-fdd634be50aa,Heavenly Rx,organization,51d826e1-5a80-ba98-61e1-acaeea4cd108,Sol Global investments
5814f5e8-4bd8-465a-9071-59ae1fc74ab4,CTI Digital,organization,5e8b1651-0fe5-4b0a-9b17-a547d1b667a2,CTI Group
b2d89442-5de9-4fdf-b52d-0c8997021099,Restrict Content Pro,organization,165ed22b-fb9f-48a6-b0bf-18e7a9b24876,StellarWP
ae887488-526c-4eb9-aa6d-f27275f103af,Traffic Technology Services Europe GmbH,organization,254213a7-64d2-e833-77de-9abc752f9ed5,Traffic Technology Services
842f6b0a-814d-4e6a-bcfb-a4ef4f5d531d,Speaking Email,organization,755bbfae-619e-a8b9-513f-0504b402ccd2,beweb
e8eb10b8-91a6-4efa-a9d3-b1e0a041a9b1,Haitong Capital,organization,0511f8e6-d575-4ef6-a7e6-333c9435c129,Haitong Securities
18a7a199-386c-4f7d-a641-dcd6ef75841f,Augson Trading,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
61d75496-7d2c-4392-b9e4-e43a207935e0,GroceryDelivery.Asia,organization,6a233d2b-5ac2-4743-8a5a-4a03c2ceaeea,Meal Temple Cambodia
f3a11a12-2df1-4e2e-91df-5c067f520fa8,Plink,organization,421e0408-4126-4656-bde5-ab003db7b63f,Mathson Design Co.
9444f933-2473-484e-a56e-b28fa6eb6de5,Meal Temple Lao,organization,5121089a-f309-4bc6-bd7d-30e43f4f630c,Meal Temple Group
eb4cafb6-8f2f-46da-aacf-9fc5127412f1,Bisnode,organization,d80024ee-bf8f-47b0-806d-776be0ceaf25,Bisnode
b4c87206-5dab-4102-bac7-ba846a382cd8,Augson Real Estates,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
37ff9815-ef69-422a-ad42-1c01b7c8ca40,Augson Livestock Processing Company (ALPCO),organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
d7df9fda-28d0-4168-8eef-a46dcf5c3e97,Augson Global,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
3b47847a-7cd2-4cdf-9e7a-da07c676b122,AMP Network,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
0116598d-8cc2-4d33-9bd7-9591ab73b254,Augson Equipment & Engineering Services,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
2638367b-6850-4de3-9c8a-b456c0aa3da9,CoreGrow Ventures,organization,19a1bd22-60f4-4d14-a568-ec7c14ba8c02,CoreGrow
dbfd78f2-d3cd-46b0-810d-5c3f9af7dbb5,Periscope solutions,organization,568b48b2-3f1e-4bd9-6921-b6d2e712fd20,McKinsey & Company
9eabc5ed-a9d7-4b51-99fb-9c518c23e9f7,Augson Technologies,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
5dfc6c54-008d-4dd4-8615-e2f933b5f85e,Augson Transport,organization,0c2dc57b-0639-4a0c-bfe8-efded4f2a9b9,Augson Global
114f1a9b-7660-4542-8323-691500a43f2f,Bulky Log,organization,9ad6e14e-7543-c7b7-2afa-3d4ec4f9c765,MadeiraMadeira
244d8f23-73c7-4edc-9d74-42414d3d28be,Siemens Corporate Technology,organization,8483fc50-b82d-5ffa-5f92-6c72ac4bdaff,Siemens
f19c0cad-8fc9-4dcd-86ea-fa3236248e79,JRR Capital,organization,cf5bc601-8d87-460a-927c-993eeb952b31,JRR Group
af94b32f-11e2-413f-9509-e70634e1b873,China Telecom Europe,organization,031d9c2f-e3c3-d65c-928c-184b5872b50c,China Telecom
b1ba8ff5-d994-411e-a3aa-2eccbfcdadae,Well Advised,organization,2abf09af-9122-4325-a882-dfea85771cfd,Scalable Care
e9b16b1d-7dee-4760-a1a8-91231d69e57c,AgileConnection,organization,86531779-57f2-8f8f-eaac-a80dc8e88229,TechWell
328a4cf1-97a8-400d-bfdc-02526f2784ad,StickyMinds,organization,86531779-57f2-8f8f-eaac-a80dc8e88229,TechWell
c21f2279-93f9-4d12-841a-663672928ace,Grouport Ventures,organization,c8962761-2bc7-9edd-837a-450cade48643,DEPO Ventures
169c801f-6370-4c22-81b6-5b66bb2a8407,Future of Work & Learning 2019,organization,01e00179-026f-0725-2530-fb93e449587d,Village Capital
3eb78ecf-c9dc-429b-9c94-6eaedd226d88,Canal Ventures,organization,a63193c2-1395-46f9-a456-ea23e23b1845,Nihon Unisys
e3864d3f-87d2-46ff-bfd6-bf7f87393185,Potomac Recruiting,organization,1ab8a5af-fff3-27f9-9146-7988ad09a800,growth[period]
90428fa0-b8e6-4312-97af-ba20c9f762dc,Barça Ventures,organization,b8bbebea-dc4b-73d4-d910-5f6a2f9c19c9,FC Barcelona
f3c932bd-3176-4bac-954c-241b732c2f45,Visually Brilliant,organization,0b5c0bad-e8d5-4883-8e13-446011286c58,Ashi Capital
d0a3bbbb-4b71-4ba4-8832-4a74969c27ce,Assad Batteries Industrielles,organization,8377d1b9-c1ca-41ee-89aa-5c46b85515b1,L'Accumulateur Tunisien ASSAD
048c9f1e-c05a-4b47-8b01-7e8ab2d0fb32,Daccas Limited,organization,0b5c0bad-e8d5-4883-8e13-446011286c58,Ashi Capital
9455769b-4ad0-445a-855e-ca4fc0937694,AERO 7G Communications Corp,organization,29831693-d443-429f-afa8-b5a8f6beea58,AERO Corporation
6094d3a4-caac-4c0f-9833-700808e72205,Concours Technologies,organization,7ab21a44-b99b-e045-6dae-62f248545a4f,Sybridge Technologies
c2017b46-c9fc-4f5c-aa77-97a7f4992a3d,Aspscriptsonline Marketplace,organization,a2341529-fdd6-625b-52b7-ab83bfa2b4b1,Coderobotics
1df7a9fd-5998-4867-bc3a-38d21fa057f4,William Blair Circle,organization,0eb78bb0-bab1-cce6-fa67-9abe00a4e2f4,William Blair
202e4f4b-2265-4e12-b92a-d13f9a965491,OpenWrench,organization,76799582-3886-4b03-bdcf-db7b9c1e25dc,Emptor
21bb69ab-f31f-420b-b238-70aca2a82311,The Yield Lab Europe,organization,eefafb56-8d68-92da-c91a-2428acc05cfd,The Yield Lab
6dad2332-c172-4cc8-8524-26a1ae0a96f5,Truck Parking Europe,organization,5449c78f-0a2a-24b1-c2f1-414ec2e27917,Volkswagen Financial Services
75e40298-ed2e-448f-b88d-61fcaa7913b2,Toyo Setal,organization,8300470e-9005-4ced-8099-1e994d69c137,TS Participações e Investimentos SA
ed53078a-f1e5-43a2-b7bd-b55c51ad3f9f,SOG Óleo e Gás SA,organization,8300470e-9005-4ced-8099-1e994d69c137,TS Participações e Investimentos SA
eae555f3-d2aa-4eb5-8773-aab9d8b5d21f,Estaleiros do Brasil Ltda,organization,8300470e-9005-4ced-8099-1e994d69c137,TS Participações e Investimentos SA
f495b303-0838-4ead-a40d-69e81314ba14,Mirzakhani Academy,organization,29ee9abb-9fd6-4930-b4a3-e25c095f0e27,International Mathematical Excellence Company
3f9acec3-48f6-4fe7-9b6f-349323a27fe7,EZ Shop,organization,29ee9abb-9fd6-4930-b4a3-e25c095f0e27,International Mathematical Excellence Company
9e1b133b-fcd4-4d17-ad59-2dea7945266b,Hartford Finishing,organization,e5d373fb-8c0c-49d2-8bd5-ccc1d7515072,Steel Craft Corp.
00a7265d-fb08-4a3e-bddf-0386c258423f,Capitol Stampings,organization,e5d373fb-8c0c-49d2-8bd5-ccc1d7515072,Steel Craft Corp.
87d4ecc2-60bb-4ed0-9950-f950b0ddcfdb,New Hampshire Ball Bearings,organization,3bde2670-1f1d-76ab-fa58-9b7cd18d8e9d,MinebeaMitsumi
aca2510d-fe03-45fb-b1e9-15a42d80b399,Reneworld,organization,2021553b-f1c2-463f-9afc-9ec523051e42,NSI Engineering Services
1be29e75-dc5e-4171-948d-933408558dbd,TeamEDU,organization,7461fbf9-f81f-4db7-8d2c-b9faa09060b1,"Business Ventures Global, LLC"
6a2140d7-ed3a-4e22-b4cd-7b410598fa4b,X4Impact Inc,organization,d90c09c7-ee0f-440c-b281-4f54ae55cafa,GIVING TECH LABS
1953e2c2-43b3-4fc0-a420-ae98fab648d1,Charu Overseas,organization,be1ddeae-86f0-0002-90ba-9a9df84e8a8c,123WeddingCards
f0742e1b-0b93-4138-8e43-6c90ffc0d595,Wellnessmonk,organization,284ff8b5-da41-4b1d-b53f-93610de621c9,FirstRate Etails Pvt. Ltd.
f8788e9d-c0d2-4b99-810d-8ff7b943356b,TechEssential,organization,98d8439b-2acf-56b9-5af4-79ef325fac82,American Mortgage Consultants
f16bc905-63d5-4087-a37b-f4dda8064505,Metronom,organization,5ae7dc6c-a979-4a06-942b-e743801ee864,METRO AG
5b2c290f-5099-44a1-9800-525b433a422a,Activision,organization,443b284c-9939-cbaa-e4e0-961b6819ab69,Activision Blizzard
4fa18739-05c6-48a1-afa0-f775e5583f57,Vital,organization,1fe88be3-ea5b-4b04-9b9c-f2e6fa218f6d,Arc Devices
a885d5e9-cd37-495f-bd24-0fd8271a3c55,Software,organization,44290c11-c822-4bdc-9a9f-58e9612b4740,Bilgesem
d1a76d45-d065-42f6-aaa9-aac414870c72,Wildlense,organization,284ff8b5-da41-4b1d-b53f-93610de621c9,FirstRate Etails Pvt. Ltd.
d0ed55db-0a76-49a1-9a12-13578a53450c,BNP Paribas,organization,3f0a6a7c-b3d2-45c2-b5ed-93f9a381ce09,Opera Tech Ventures
9de54efd-4b8d-4caf-8a36-f45a5aa16f78,Gold-i Australia Limited Pty,organization,924b4d52-898b-4e5f-5d77-957325e3859c,Gold-i Ltd
118580c2-b41a-45ec-8ef2-5d16ead7e6ea,Gold-i Shanghai Technology Limited,organization,924b4d52-898b-4e5f-5d77-957325e3859c,Gold-i Ltd
449c10aa-fe1a-4d3d-975b-2ea991cf89c5,"ALM First Financial Advisors, LLC",organization,76995d8d-ef02-471a-8da7-f4833edf0754,"ALM First Group, LLC"
7f01b95c-abfe-4d9e-8bbc-d0bf6cae37ec,"ALM First Advisors, LLC",organization,76995d8d-ef02-471a-8da7-f4833edf0754,"ALM First Group, LLC"
68677300-75a2-4e53-ad29-6e54a9c298b1,"ALM First Analytics, LLC",organization,76995d8d-ef02-471a-8da7-f4833edf0754,"ALM First Group, LLC"
2104b4fc-b321-4701-91c9-bd219ffef30e,T Fund,organization,4f3d3a86-641f-bef8-6309-7d55c113951b,TCL Technology
c22c39af-e79a-4a03-b41b-bd8edce0e546,Appy Saúde,organization,3805b66b-10ac-4051-ae42-ef99f738252c,Appy
be5479ff-2258-494a-8b92-1b3671c53386,Japan Energy Fund,organization,fb7405d1-56c1-02de-3b12-4b8c967819a1,Enechange
6a922886-3067-42cb-b27a-2ddb2d83398b,RateMyPlacement,organization,71b69000-cab9-4916-a46f-cb0660973098,RMP Enterprise
246ba4a5-c99d-4bd9-9874-41314a57107b,RateMyApprenticeship,organization,71b69000-cab9-4916-a46f-cb0660973098,RMP Enterprise
67173e80-2a1a-44bb-9d68-440adfe2cd0f,Qxpress,organization,0e149c0b-951e-4677-988f-4a35a1a311ca,Qoo10
5a903af2-20a8-4ef3-aed9-b62448e272f0,Red Bull Amplifier,organization,6d329ab8-488a-a8e5-d452-83b86a73652d,Red Bull
a1a7b4c3-8b1b-48d5-8881-f3b75a923fde,Telefónica Digital,organization,b762c7e1-7212-5b8f-b315-5757d6a20338,Telefonica
afe704dc-9db6-491b-8f00-bda6f1c42608,Ergin Makina,organization,fb5d97a1-6223-465b-8b19-2b2501353cef,ERG Makina
b8cffa71-fa87-429f-b560-e091aca62b7e,Applied AI,organization,092b2873-b6e7-4201-9c76-4935102476ba,Tech Nation
dd6913a3-4b39-4f47-9c62-ca494fb840db,Corner Ventures,organization,78780536-9f55-48c5-944d-85f2653869f0,Corner Capital Management
f92cd962-7df9-4746-ab07-e170f95c707f,Oldcastle Infrastructure,organization,461bd6a8-3fef-a14c-ec85-f659510b9a2a,CRH
6bcc0ea1-8f6b-46cb-ab2b-97fdf96ea03c,DNB Ventures,organization,81f1f7ce-5e72-06d8-aeac-f30b59973316,DNB
15411292-e27d-4919-be72-d8dd46db256e,Japan Energy Challenge,organization,be5479ff-2258-494a-8b92-1b3671c53386,Japan Energy Fund
dfca52f4-5dd5-4747-a2c7-141e7844dea3,OyeDelhi,organization,303c1f0e-b2c5-4037-aa55-16b070d8ecae,Munch Media
7fbf9a87-a2d0-40de-a92c-3d0e51609a66,Titans Complex Systems Institute,organization,4111c9c9-4670-422a-a128-37e84f4133c5,Titans Fund
9d43bc9f-c1f7-4ed2-8442-60d6ce8fbbac,Aptar Pharma,organization,120057dd-fdf4-df98-ded7-b514917cf5b4,AptarGroup
a27164bf-ee56-4ead-aace-a6776b945987,Multiestetica.com,organization,11d92597-ae7c-4970-b5dc-0d273e40613b,Your New Self
f89eb28b-fd98-426b-8937-c5b54be576b4,Pirate Chain,organization,f5a5521e-c228-49d7-b7a3-106ee370feee,BPSAA
5d5d8ceb-c382-436b-b38f-166ae10b3bf0,WECOOK,organization,ed508383-bce6-4663-8753-59820bb3ff9b,Simple Project
a99a51e3-ba39-4d85-a3c1-ec2643c275e3,Fragbite,organization,9a2ebf32-84c0-0282-718c-9dbfb372dfde,Fragbite Group
f4de01cd-39c4-4319-ab50-1e47b4f4d263,Riff Analytics,organization,787fcec9-cbbb-4086-83af-3aeffc06e706,Esme Learning Solutions
25f4402b-5dd1-4105-bb0a-7c5cf14ddbd0,LuxStylesMentor™,organization,0b5c0bad-e8d5-4883-8e13-446011286c58,Ashi Capital
8d2cf0d6-c2d7-497b-b48a-ee7b31308b9d,W&W brandpool,organization,88ed4f8a-870e-b492-0ee3-1ac22a5dfb03,W&W-Gruppe
94eaf21b-8081-4e00-b355-64e14f913e12,TheLister,organization,2dc0e6bf-775a-452e-b4ff-de31ef8a1cfb,FutureOrion
f12eb052-c115-4784-a70c-c0ba090695c7,CryptoGuruu Inc.,organization,03da58ed-6073-42ca-8c76-06cac817c136,HashMantra
2de86305-1e90-4573-91fc-b57392add72e,Marfin LAB,organization,abfa8893-a079-48fb-ba85-6e9de236f258,Marfin
63321be0-cfa1-4388-9da9-049c8e301799,LMI Ventures,organization,813f0f8e-dbbb-78e5-973e-d908df28cd37,LMI
7b8224d9-22ee-44d6-8ea3-a1cf1b019bf1,Three Ireland,organization,81bc72ce-711b-1ff8-f664-598d24b9b007,Hutchison 3G
cc981dda-0302-4493-857c-1307bade91a6,Freshwave (Spyder Facilities),organization,33f91211-c785-4f4b-88e6-17e452895729,FreshWave
9993bafa-922a-4307-aa95-556c3232d64f,Pirates Village,organization,d5cbee8b-75da-4ff7-90bf-d635f01f413e,Gran Isla Managament S.L
6df318e9-0119-4be0-81ea-672f75b2ab3a,Poly Development,organization,131a7f5b-df27-41e2-8508-96d05c04d705,China Poly Group
2f585050-e0bd-4e92-ad19-616ae0f02173,NaviPlan,organization,94d5d625-4587-d47b-75f1-1aedf40c6052,Advicent Solutions
a6ff6cdd-eead-41ca-a4f1-d0b7f3be6234,GreenGen Ventures,organization,9095afc2-2438-ce37-f39c-5c071ca83dbd,Green Generation
ce584015-00dd-4154-aa58-9c7156331053,Kenanga Investors Berhad,organization,7c10a33b-0452-47e9-965b-d43ce554fed6,Kenanga Investment Bank Berhad
84af68bf-cd0a-45d0-bd50-2869e825ce27,Ocean Properties,organization,f321ea1f-9513-4eea-894e-ac341e050201,Keppel REIT Fin
235e6e63-0735-474a-9586-8a88e038f7e2,Shapermint,organization,78516e42-6058-49ae-8f15-a82ea7f166e9,Trafilea
72ed60c0-1689-49c7-9fa7-d85a57a56950,Panchayat Kannada,organization,a3cca713-1580-49d4-b599-e42767e79581,Right Beats Entertainment Pvt. Ltd.
fb1cb406-aeee-4555-b16f-f4c203b8ebd9,Sandalwood Samachara,organization,a3cca713-1580-49d4-b599-e42767e79581,Right Beats Entertainment Pvt. Ltd.
c51bed3b-fcdb-43d0-936e-4e79bd6925f8,Status Dairy,organization,a3cca713-1580-49d4-b599-e42767e79581,Right Beats Entertainment Pvt. Ltd.
5c880fe6-41ed-4e66-9b57-43d97427a382,Motivation Dairy,organization,a3cca713-1580-49d4-b599-e42767e79581,Right Beats Entertainment Pvt. Ltd.
04c04b51-8884-4d29-93cd-b582c90a4332,WPI Franchising,organization,32de1c54-e812-754d-14c5-d92ce54f9ae6,WarPaint International Beauty Agency
bf87e6a8-d1ef-4b9b-8ab1-4ed202753c46,ILVA,organization,0cb2a033-5bf9-489e-aba2-e321692abc76,Lars Larsen Group
0633a52e-3136-4f40-a32d-96552d4ba354,ENGIE Services,organization,f710eb83-9995-da32-95ea-65578c619b5c,Engie
274b8656-8648-4e41-bb92-aef4917d52ff,Engie Axima,organization,f710eb83-9995-da32-95ea-65578c619b5c,Engie
60539567-29ac-4910-88ac-2ee8f6341a8d,Muzen,organization,cf01beeb-a26d-444f-9011-d84efda29d7f,Air Smart Audio
2be464a9-e36f-4d59-bd10-90dab76ca31e,Receptix,organization,cfc1bb22-d10f-437d-bb10-86c84f902369,Receptix
fa8c3670-f235-477e-8f0c-20249f0d9823,Fendi North America,organization,00edab11-0f63-ba20-662d-88365454d746,LVMH
8ddb6473-906a-4c8a-9949-80fb681a37da,GR S.A.,organization,bf086f7e-1bfa-7406-7afa-43c3244a6a96,Compass Group
7ae8cb9a-642b-43d2-9681-80d8ddf671b4,SOFRA Yemek Üretim Ve Hizmet,organization,bf086f7e-1bfa-7406-7afa-43c3244a6a96,Compass Group
3fb223ae-34e6-40d3-8dbb-7b1a506a24c7,4REF,organization,ee26f804-a661-4f40-a7f6-ec54b998a781,Kenro Group
d246c384-f7ae-4378-bd9a-5abc1891f293,PeerSafe China,organization,96b35bfd-8727-ac2d-81ca-1345320ab041,PeerSafe
9156dd15-7cd9-4ed4-b1ee-94318ba442a9,DOUT,organization,1c27c35f-5935-4962-a50a-7f55a01a5deb,ACIMAR
dae67e4d-e185-4378-99c4-368681acd9f8,Esse77,organization,859d665c-c862-676f-298c-74184dfc33e2,Pragmatic Play
ba749a39-5a54-43a4-8d3a-98cfbe4b892f,Diliigent Power,organization,440579dc-97f3-4f28-a000-6be7932ca290,DB Power
5c1806fd-da72-4fee-97da-2baa1318db93,Carrefour China,organization,60f29c50-869a-4011-23b4-a028e4d66cc3,Carrefour
9d4c038d-756f-4262-9114-5927e170e85a,AbCheck s.r.o.,organization,f322f183-1110-c35f-8189-7eb210115603,Affimed
369b3f12-80f2-49ae-8da1-751a3545ea6d,ENGIE Services Asia-Pacific,organization,f710eb83-9995-da32-95ea-65578c619b5c,Engie
3e5af5ef-8a00-446d-9d93-a0a671fa3a79,Elro Pharma,organization,84d0ee6c-98c3-83a3-9ce1-22115504ea6e,ImmuPharma
3b2e9f8f-cdd8-4f00-8ac5-5a745eae6f0c,Startupbootcamp Scale Osaka,organization,310d858d-653e-90d4-2527-dc9a555326e7,Startupbootcamp
48b650c7-e10f-4fd8-be37-da9bf27e8e49,PreussenElektra,organization,d2fc97d5-40e1-cc87-6032-f5cb41c3dc57,E.ON
69f9f622-526f-4918-88ba-a6e99e0f5f0b,Generale Servizi Group,organization,d2fc97d5-40e1-cc87-6032-f5cb41c3dc57,E.ON
b2c54402-6d8e-47c4-b8cb-dbdd33322d23,SCITI Labs (A TechNexus Venture),organization,3b329dc6-3981-fae4-dd5d-292f014a64da,TechNexus Venture Collaborative
f2045c02-64f4-4993-bc79-486142e10d72,SaaS 1000,organization,73ff10f8-59c5-45b6-b8af-03ff6c6d4cb4,SaaS Mag
8930d916-e695-475b-a2ca-62e2f770944c,IPM.ai,organization,4e5cf9b3-76a5-6e8d-d655-c5ea8fd69c68,Swoop
a42cf874-1c1e-4f2c-a2ce-a693d9daf98f,Tech Hundred,organization,789a8826-0cd3-498e-9f67-ff35947700e4,Mintfuse Media Network
ae7f1d01-2bd5-492b-95cd-378dad5ab825,Bridge Commercial Real Estate,organization,e29fa394-c771-4db1-9166-c0958a5cc762,Bridge Investment Group
6831cf6f-75ef-4f7b-b658-a6379ef9aebe,Paradise Hospitality,organization,ff9beb19-b0da-134a-8b6a-0914f4621113,Intercontinental Hotels Group
757c8080-1f17-4955-8ea3-1bf7c96701a5,Snc Hotel Inter Continental De Paris,organization,ff9beb19-b0da-134a-8b6a-0914f4621113,Intercontinental Hotels Group
93d07087-baac-496c-91a0-4fd9998999e0,Cellvizio,organization,eb5d2fa1-1290-bb43-efc7-9c3c12584bd4,Mauna Kea Technologies
2b0cb6eb-1470-4679-9440-61ec5460fe80,Ultra Electronics Defense,organization,3fa83b30-97b4-de9a-6d55-8c2f8a798c59,Ultra
ac4d0216-3df8-4801-934d-397cbdfbe4be,GSL Biotech,organization,d554fa06-bd36-4e01-aac8-2dfcb0f2758a,Insightful Science
dbaabcd5-e369-46c8-a3b7-0aaf48e0edf1,Srei Equipment Finance,organization,e29d481c-849e-9a7e-3ca8-b1b9b70991d8,Srei Infrastructure Finance
b7079a34-2752-447e-84dd-f3b6ec8f733f,abas Software,organization,1d305e98-c709-b204-64b4-d4d642881b7e,Forterro
fb3e3dcd-3ca8-471d-81fd-3488a8239e34,STV Productions,organization,7347f01f-1acd-2a50-6e96-9fa5bdd08122,STV Group
51b2b76a-ae56-4039-b2e6-eba054d69dd0,BSD Tools,organization,d391532e-475b-a698-e3a3-1fef8abe70cb,Blue State
633929ec-2de2-4021-b981-1f87c1f1a9d1,DCUBE,organization,8263a282-32b2-4fd3-95fb-67e4d9fd6cad,soci
ab2c588a-b4a5-4010-9ca8-b5f40f30a5ef,cablex,organization,ace7c133-b21c-9aa8-a8a5-c06d7d6f9232,Swisscom
8579781b-f3db-4121-9eee-2cc6dabaf93e,Adventist Health Reedley,organization,965bfa05-1b64-454e-b9f0-23813fab1ca4,Adventist Health
89d0a9bf-a015-4701-bad4-e1433632ceac,Hospitality Services Plus,organization,ace7c133-b21c-9aa8-a8a5-c06d7d6f9232,Swisscom
80cd4c40-9171-46a5-98d1-f12584e643be,Billag AG,organization,ace7c133-b21c-9aa8-a8a5-c06d7d6f9232,Swisscom
30eac714-87af-48f3-86f3-0456510338d6,Swisscom Broadcast,organization,ace7c133-b21c-9aa8-a8a5-c06d7d6f9232,Swisscom
5a7ad53f-8457-4ecd-8fad-10a101a471a4,Renewable Energy Group,organization,5db38c5c-f8ec-d83a-9557-fcedb3d0d263,Tyson Foods
540cb687-1d56-4f0b-9a2a-0b7d22303bd1,Aaron's TECH,organization,deaf3d82-3361-1a30-0da6-3bf1653a6165,Aaron's
45376c7f-921f-4265-8102-012226e7c780,FurnitureOkay,organization,1c5452c3-90a6-4dbf-b434-345773179cd5,Sunlong Australia
0f648d54-da97-4681-8ea5-99b733ff1b4e,Orpheris,organization,30483541-966d-7523-cae5-13446900bfea,Ashvattha Therapeutics
fb0dbba4-9167-4822-b456-a257c1ab3170,"Eos Group, Inc.",organization,027d36e0-9e0a-7ea4-fef9-582959ba1c7c,Otto Group
3a611fdf-191f-42d3-adf0-9d47a54bb3b7,Bobcat Company,organization,38407a06-f0b2-61c4-0af3-93175de09af6,Ingersoll Rand
6d1eae88-e4ac-414d-956a-d202f0393b34,Bencard Allergie,organization,e0d80171-ac3e-5e16-fd9b-7ec27c7e7de7,Allergy Therapeutics
b4d91a6d-b28a-48d2-88b3-069ec34304b0,KMD Venture,organization,853ac449-cd18-4552-b9ed-a79da661be44,KMD
4041a64a-b49f-450a-aec9-03124d7458a3,LF Logistics,organization,852b671d-e4e4-37eb-27b5-bdb6113dd25e,Li & Fung
7dd77587-3cb8-46f8-bc6d-5aa46b6056fa,Voleer,organization,a742a0bc-726f-05e8-b307-700b45d6b189,BitTitan
e06839ec-cf59-4f22-873c-38ad7626bf52,Morphe,organization,790243cf-ba9a-461a-899e-232241106f99,FORMA Brands
a6963d43-7eb1-40cb-90ae-ebc0cfcd7e4e,Equa Start,organization,54d40009-77b9-42c0-b39e-9434f3cd288f,Equa
87fe56ef-bfde-4a12-9398-cbda20a2554f,Danube Hospitality Solutions,organization,8886fecf-8db1-432d-8082-348b10c02c5f,Danube Group
bd5683c4-a03f-4707-b0d8-978f76c86998,5GO,organization,8263a282-32b2-4fd3-95fb-67e4d9fd6cad,soci
60763917-e499-41d9-9103-15eb58615c2b,TDK Ventures,organization,e7d114a1-cc94-1df5-d99b-bf9fa03c2a17,TDK Ventures
c5d87f5b-859e-444c-b36a-05b46823a280,Zanussi Elettrodomestici,organization,c832b783-fb26-9a16-1e06-2700b2fcce55,Electrolux
437658a8-6808-49d6-8a77-5a0ee97c82c9,IDC Ventures,organization,5d395dd1-7fb0-9d44-facb-3b1bd3c4cd4e,Grupo IDC
fd9d9099-26a0-41dc-bc7b-625bcd06ed18,InsurPay,organization,3fad7454-11bf-4eab-9570-ca2c31ee4015,"Invenger Technologies, Inc"
36eadd6e-737c-4bd9-a369-664335b80c34,Conector Startup Accelerator Madrid,organization,edc4574c-b128-f0db-1e2a-33d268d4323f,Conector Startup Accelerator
ed3ad80f-69ef-4ff8-aa35-0d69ce56c743,Conector Startup Accelerator Galicia,organization,edc4574c-b128-f0db-1e2a-33d268d4323f,Conector Startup Accelerator
0f92dfd1-00ce-43fe-a1dd-f1b62d03b297,ICE71 Accelerate,organization,787f3afd-dabb-4860-935c-3f4a0ea8e25f,ICE71
1056ef95-837f-44c4-a0e5-2f781fb48752,ZTE Microelectronics Technology,organization,2ea7da9d-f3e2-de8a-a848-af25c045096c,ZTE
0c3ec3fb-205f-40da-981e-3f4cde24aafb,Vinci Construction International Network,organization,9eb7fbd4-c883-0375-775a-c82d82aa580e,VINCI
cf1aac18-eb2e-4c57-b08f-7a8a5251d711,AR Insider,organization,87e28511-f237-24c8-56be-d2e36753f269,ARtillery Intelligence
a854c3e0-b027-472a-b468-89f2aa5a305c,SPAR International,organization,b201f5b5-3368-1fb5-89c7-7b417c233ef1,Groupe Casino
df62711e-8026-460e-a318-357e22b153ed,Dreamit Securetech,organization,754d8bc2-837e-c59a-3552-70f150b5858a,Dreamit Ventures
b8d631e9-bd8c-4d24-90da-e3a0f9c5a6e3,Groupe Berri,organization,2cd02746-feb8-41ff-bbc2-4c4ed2985532,Capgemini Engineering
9905eefd-ce0d-4098-a444-314400909aa3,Altran India Pvt. Ltd,organization,2cd02746-feb8-41ff-bbc2-4c4ed2985532,Capgemini Engineering
bb65d040-06f0-4753-aa4b-be32bfdd2395,Digital Health CT,organization,310d858d-653e-90d4-2527-dc9a555326e7,Startupbootcamp
27a36015-3a21-496b-ae3b-8cf923f0638c,EY Startup Academy,organization,a325d318-5167-525b-f61d-2ab89d6b05c9,Ernst & Young
cd88089a-e68c-4b2a-bd29-ac419ccc763f,Devpros,organization,8b04a6ce-1c45-409a-b67b-61ab65ee0d0b,Gara Group
4b8ed511-878b-4a73-a411-495407a0d82a,RISELAB,organization,8b04a6ce-1c45-409a-b67b-61ab65ee0d0b,Gara Group
